"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"2033691467646914999","Mon Mar 16 23:46:44 +0000 2026","0","drop a for a follow back and boost! #bluecheckmark https://t.co/7wiJUcXvy4","2033691467646914999","https://pbs.twimg.com/amplify_video_thumb/2033691372117450752/img/DG7_s1ilIz8-w5HK.jpg","","en","","0","0","0","https://x.com/undefined/status/2033691467646914999","1986261014497648640",
"2033131184603955626","Sun Mar 15 10:40:22 +0000 2026","5","Thanks for #Bluecheckmark #Bluetick @premium InshaAllah i will follow the rules of X Again Thanks #NewProfilePic https://t.co/hSy10pr1eY","2033131184603955626","https://pbs.twimg.com/media/HDciCX7boAAF5sx.jpg","","en","","0","0","2","https://x.com/undefined/status/2033131184603955626","1449027677659271169",
"2032926111445954805","Sat Mar 14 21:05:29 +0000 2026","2","hello guys I am new here please follow me and I will follow you back ~~ I want to get monetized hahaha please #bluecheckmark","2032926111445954805","","","en","","0","0","0","https://x.com/undefined/status/2032926111445954805","282914217",
"2030279144635056354","Sat Mar 07 13:47:23 +0000 2026","0","Seriously what s the point of #bluecheckmark if no one sees my posts.","2030279144635056354","","","en","","0","1","0","https://x.com/undefined/status/2030279144635056354","1952399813254782976",
"2030279144635056354","Sat Mar 07 13:47:23 +0000 2026","0","Seriously what s the point of #bluecheckmark if no one sees my posts.","2030279144635056354","","","en","","0","1","0","https://x.com/undefined/status/2030279144635056354","1952399813254782976",
"2028200782835921111","Sun Mar 01 20:08:43 +0000 2026","2","I now have a blue check mark! #bluecheckmark #XPremium","2028200782835921111","","","en","","0","0","0","https://x.com/undefined/status/2028200782835921111","1394779033158574083",
"2027859625224102380","Sat Feb 28 22:06:15 +0000 2026","2","@xtakip44 I permanently follow accounts that have a #bluecheckmark #Mavitikli Kalıcı GT ","2027867973076062613","","xtakip44","en","","0","0","0","https://x.com/undefined/status/2027867973076062613","2020270941809352704",
"2027561691962024210","Sat Feb 28 01:49:12 +0000 2026","0","I d tweet I m being ignored bypassed and uncirculated without a #BlueCheckmark but with Elon s twitter it s irony. #ElonWonTrumpElection #ElonsAlgorithms","2027561691962024210","","","en","","0","0","0","https://x.com/undefined/status/2027561691962024210","334765767",
"2026998772505661946","Thu Feb 26 12:32:21 +0000 2026","15","So my blue check mark came through . Now all I need is more followers #AlessandraLexii #bluecheckmark #swimsuitmodel #beachvibe https://t.co/a8jokrzqnB","2026998772505661946","https://pbs.twimg.com/ext_tw_video_thumb/2026998729103069184/pu/img/pPr5ojfrD2HsCGsi.jpg","","en","","0","7","1","https://x.com/undefined/status/2026998772505661946","2024231758632538112",
"2026483017682706758","Wed Feb 25 02:22:56 +0000 2026","0","I have given up paying for the #bluecheckmark as I never received traction now being a normal person will be just that normal no paywall no payments. #free #equals #seen","2026483017682706758","","","en","","0","0","0","https://x.com/undefined/status/2026483017682706758","1799911330268205056",
