conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
2034809148152426652,Fri Mar 20 01:48:00 +0000 2026,0,Every other month I hate my man then I love him again out the blue wtf ,2034809148152426652,,,en,,0,0,0,https://x.com/undefined/status/2034809148152426652,317838320,
2034807219464605941,Fri Mar 20 01:47:57 +0000 2026,0,Somehow in the process of restoring my account my blue check mark reappeared. (It was removed when Elon bought this website.) ¯\_(ツ)_/¯ A relic from the pre-oligarchy verification system. Please know I'd never give that human being a single dime of my money.,2034809134982287549,,shannoncoulter,en,,0,0,0,https://x.com/undefined/status/2034809134982287549,7019512,
2034806875947180346,Fri Mar 20 01:47:54 +0000 2026,0,@WETrendingTeam Blue GF MEGA GALE X WILLIAMEST #GrabFoodMegaGalexวิลเลี่ยมเอส,2034809124823998945,,WETrendingTeam,en,,0,0,0,https://x.com/undefined/status/2034809124823998945,2010142027598704645,
2034719561832931733,Fri Mar 20 01:47:54 +0000 2026,0,@nocontextmemes Red blue black,2034809124286845135,,nocontextmemes,en,,0,0,0,https://x.com/undefined/status/2034809124286845135,2004715660568600576,
2034809111360282706,Fri Mar 20 01:47:51 +0000 2026,0,Fatal Fury: City of the Wolves - Blue Mary Character Trailer | PS5 &amp; PS4... https://t.co/IbX5VqXcIF via @YouTube,2034809111360282706,,,en,,0,0,0,https://x.com/undefined/status/2034809111360282706,1221148801127157760,
2034794488405925960,Fri Mar 20 01:47:51 +0000 2026,0,@GlammaSooz Temu Blue Man Group. Good one.,2034809108788822219,,GlammaSooz,en,,0,0,0,https://x.com/undefined/status/2034809108788822219,1195170240608423938,
2034655615520215182,Fri Mar 20 01:47:50 +0000 2026,0,@theWellRedMage I started with Blue version got it for Christmas the year it came out. Later got Yellow when it came out later. Still love the series to this day,2034809107715432876,,theWellRedMage,en,,0,0,0,https://x.com/undefined/status/2034809107715432876,130751797,
2034793183129772292,Fri Mar 20 01:47:50 +0000 2026,0,@SallyMayweather The blue strip surrounding the Great Lakes,2034809105534067055,,SallyMayweather,en,,0,0,0,https://x.com/undefined/status/2034809105534067055,797282130959200256,
2034809099238424834,Fri Mar 20 01:47:48 +0000 2026,0,Area Round Soccer Playoffs Monday March 23rd Dumas (Home) vs Ysleta (Away) Astound Broadband Auxiliary (Blue field) Kickoff @ 3:00pm ️561 N Loop 250 W Midland Tx 79706 ️ Ticket information will be posted when available. https://t.co/kwi1U9KZ5d,2034809099238424834,https://pbs.twimg.com/media/HD0YF9VWMAEgzj8.jpg,,en,,0,0,0,https://x.com/undefined/status/2034809099238424834,1155936387402752001,
2034809096545673691,Fri Mar 20 01:47:48 +0000 2026,0,TDE has officially welcomed South Carolina s own @TrapDickey30 to the family marking a rare Southern addition to a roster historically rooted in the West Coast. With hits like Blue Devils and his recent Down South collab with Key Glock he brings a raw authentic street,2034809096545673691,,,en,,0,0,0,https://x.com/undefined/status/2034809096545673691,1026483787234914304,
2034809094100357147,Fri Mar 20 01:47:47 +0000 2026,0,Vintage Scottish Blue and White Transferware Soup Bowl with Lid https://t.co/lZL2pBPoWC via @Etsy #Scottish #Blueandwhite #Transferware #Soupbowl #Etsyvintage #Pamstreasurebox #Etsyshop #Etsystore #Etsyseller #Etsy,2034809094100357147,,,en,,0,0,0,https://x.com/undefined/status/2034809094100357147,1613653884819447814,
2034809091910930726,Fri Mar 20 01:47:47 +0000 2026,0,So excuse me forgettin but these things I do. You See I ve forgotten if they re green or they re blue https://t.co/iHy6MVkVMU,2034809091910930726,https://pbs.twimg.com/tweet_video_thumb/HD0YFPeXIAAFqpM.jpg,,en,,0,0,0,https://x.com/undefined/status/2034809091910930726,1903159787556151296,
2034809090254217365,Fri Mar 20 01:47:46 +0000 2026,0,NEVER GIVE UP! #CBJ NEVER SURRENDER! #CBJ IN BLUE JACKETS WE MARCH! #CBJ,2034809090254217365,,,en,,0,0,0,https://x.com/undefined/status/2034809090254217365,417529091,
2034754701237829714,Fri Mar 20 01:47:45 +0000 2026,0,@Eshenta_ My only archived skin being ninja hope and i just have her because that blue haired bitch musty and nasty cracky hoe motherfucker mary sure was in the battlepass hopefully she dies soon in the lore so she dissapears from fortnite ,2034809087033061827,,Eshenta_,en,,0,0,0,https://x.com/undefined/status/2034809087033061827,1492051306177077248,
2034809081630798191,Fri Mar 20 01:47:44 +0000 2026,0,DO BLUE PLEASEEE @rhodeskin https://t.co/oE4EtdRYOI,2034809081630798191,https://pbs.twimg.com/media/HD0YE3KaUAAfmR3.jpg,,en,,0,0,0,https://x.com/undefined/status/2034809081630798191,1207899276493373440,
2034795810823577794,Fri Mar 20 01:47:44 +0000 2026,0,@X_MrDirge_X @Packtoshi Lemme get this in octra blue,2034809081370726728,,X_MrDirge_X,en,,0,0,0,https://x.com/undefined/status/2034809081370726728,1609008463027240960,
2034744021990449454,Fri Mar 20 01:47:42 +0000 2026,0,@buffys Blue slide park,2034809073946825163,,buffys,en,,0,0,0,https://x.com/undefined/status/2034809073946825163,628684188,
2034808760724594768,Fri Mar 20 01:47:40 +0000 2026,0,@john322226 Boss just one blue tick plz ,2034809064308285493,,john322226,en,,0,0,0,https://x.com/undefined/status/2034809064308285493,1854541070127738892,
2034763475717939471,Fri Mar 20 01:47:39 +0000 2026,0,@hanaamurakami blue. racism is just a buzzword for pattern recognition.,2034809060185235729,,hanaamurakami,en,,0,0,0,https://x.com/undefined/status/2034809060185235729,1519000922155896832,
2034676570627965291,Fri Mar 20 01:47:38 +0000 2026,0,@TheeMagda Blue MAGA,2034809056884310497,,TheeMagda,en,,0,0,0,https://x.com/undefined/status/2034809056884310497,1230864755285467136,
2034809050630873274,Fri Mar 20 01:47:37 +0000 2026,1,Must be a blue moon or something cause it's fuckhead Friday again ,2034809050630873274,,,en,,0,0,0,https://x.com/undefined/status/2034809050630873274,222999727,
2034794454121685282,Fri Mar 20 01:47:35 +0000 2026,0,@TzqQaiser Blue ,2034809041705189585,,TzqQaiser,en,,0,0,0,https://x.com/undefined/status/2034809041705189585,1372386551016083457,
2034802801415791029,Fri Mar 20 01:47:34 +0000 2026,0,@scmedicinals Emphasis on reading!! Distracts you from anything that can deteriorate your brain and so much better than a blue light device before bed.,2034809038303609270,,scmedicinals,en,,0,0,0,https://x.com/undefined/status/2034809038303609270,1426698679302430725,
2034809037662167224,Fri Mar 20 01:47:34 +0000 2026,1,今日で出会ってから2年なんだね この最高の5人でずっと笑っててよ WILD BLUEのためならSTARRYはどこまででも着いていくよ #WILDBLUE #山下幸輝 #宮武颯 #鈴川直弥 #池田優斗 #鈴陽向 @wildblue_ykme,2034809037662167224,,,ja,,0,0,0,https://x.com/undefined/status/2034809037662167224,2006692738448990208,
2034809036873638351,Fri Mar 20 01:47:33 +0000 2026,0,I can't decide between Icarus Gang Anti-Believe and Blue Blood. ,2034809036873638351,,,en,,0,0,0,https://x.com/undefined/status/2034809036873638351,1788073471173607424,
2034809034587742627,Fri Mar 20 01:47:33 +0000 2026,0,やっぱワイは川崎鷹也が好き 3人とも良い 『Blue Jeans｜HANA』 acoustic cover. 優里 × Tani Yuuki × 川崎鷹也 https://t.co/mvVij1f1d7 @YouTubeより,2034809034587742627,,,ja,,0,0,0,https://x.com/undefined/status/2034809034587742627,1895800520142688256,
2034603542271672376,Fri Mar 20 01:47:31 +0000 2026,0,@brockpierson Go ahead Can you give me a blue checker while at it I ll pay back I have 100K impressions each week but no pays coz I don t have a blue check marker ):,2034809028484690297,,brockpierson,en,,0,0,0,https://x.com/undefined/status/2034809028484690297,1491105765150662664,
2034809017818869768,Fri Mar 20 01:47:29 +0000 2026,0,My BAE MyLovely_J Jinsol #BAE_beMine I'm Addicted to Blue Valentine Dash! #BAE Jinsol 041228 #배이이리에 = #배이리에 #NMIXX 배진솔 #엔믹스,2034809017818869768,,,en,,0,0,0,https://x.com/undefined/status/2034809017818869768,1048967246,
2034809014253433330,Fri Mar 20 01:47:28 +0000 2026,0,Printing time!! https://t.co/jEBIGkJkhj,2034809014253433330,https://pbs.twimg.com/media/HD0YAwRWcAAdCEi.jpg,,en,,0,0,0,https://x.com/undefined/status/2034809014253433330,1837193798469701633,
2034809010814075125,Fri Mar 20 01:47:27 +0000 2026,0,BLUE JACKETS WIN 6-3 over New York! Another HUGE 2 points! Keep it going onto Seattle! #CBJ #FifthLineForever https://t.co/Q6Y8drAKH4,2034809010814075125,https://pbs.twimg.com/tweet_video_thumb/HD0YAlfX0AAzsSm.jpg,,en,,0,0,0,https://x.com/undefined/status/2034809010814075125,1527049483552440326,
2034735444915888409,Fri Mar 20 01:47:23 +0000 2026,0,@marceelias @wallisweaver Blue is very handsome but he doesn t seem impressed.,2034808991188959743,,marceelias,en,,0,0,0,https://x.com/undefined/status/2034808991188959743,3154188391,
2034808988467188065,Fri Mar 20 01:47:22 +0000 2026,0,Who eats the most Maryland blue crabs every year? Spoiler: It s not people. https://t.co/IzOWPfbOQi https://t.co/TfCuBjW8qX,2034808988467188065,https://pbs.twimg.com/media/HD0X_gSboAA8ve6.jpg,,en,,0,0,0,https://x.com/undefined/status/2034808988467188065,1881734745102446592,
2034808985115636154,Fri Mar 20 01:47:21 +0000 2026,1,Scoreboard watch update: - Blue Jackets win in regulation are now third in the Metro - Islanders lose in regulation and are out of a playoff spot - Bruins win in regulation - Red Wings win in regulation,2034808985115636154,,,en,,0,1,0,https://x.com/undefined/status/2034808985115636154,401513227,
2034799078262153486,Fri Mar 20 01:47:20 +0000 2026,0,@Craignoicecube If the stock is as thick as they say and I would assume it is with all these backdoored pairs we may be ok. They are saying red and blue union number so ......,2034808979159674976,,Craignoicecube,en,,0,0,0,https://x.com/undefined/status/2034808979159674976,353448815,
2034678515010768921,Fri Mar 20 01:47:19 +0000 2026,0,@SportsAndChup Go Blue! &amp; don t forget to get your blinker fluid changed Jim! ,2034808977205153897,,SportsAndChup,en,,0,0,0,https://x.com/undefined/status/2034808977205153897,1519105374246346756,
2034808970758549867,Fri Mar 20 01:47:18 +0000 2026,1, The Blue Jackets have entered the high rent district. Why? Because they will end the night in a playoff spot. One of the best lines I remember from @jrimercbj during the 2013 season. Seems appropriate for this night,2034808970758549867,,,en,,0,0,0,https://x.com/undefined/status/2034808970758549867,340042784,
2034808970091585973,Fri Mar 20 01:47:18 +0000 2026,0,What does @elon have to do the save act ? Maybe he s going to put up billboards in all blue states and list all the Democrats that continue to vote no for VOTER ID because they want to disenfranchise voters. Democrats support FRAUD !,2034808970091585973,,,en,,0,0,0,https://x.com/undefined/status/2034808970091585973,1268012097964777474,
2034757533454282855,Fri Mar 20 01:47:17 +0000 2026,0,@JackGodar Who cares. VCU beat UNC - a blue-blood program; so if SLU doesn't beat an SEC team no excuses for the Billikens.,2034808968741015677,,JackGodar,en,,0,0,0,https://x.com/undefined/status/2034808968741015677,295322335,
2034752077524521023,Fri Mar 20 01:47:17 +0000 2026,0,@CrocodileCam Blue but I realized that s completely due to my age ,2034808968300634400,,CrocodileCam,en,,0,0,0,https://x.com/undefined/status/2034808968300634400,1211762186013401089,
2034808952349761956,Fri Mar 20 01:47:13 +0000 2026,1,if you see this do it! :) name: mike wheeler prns: he/him height: 5 11 sexuality: gay smokes: no piercings: 7 tattoos: 1 fav color: blue fav drink: coffee fav food: will s as [GUNSHOT] fav animal: bunny,2034808952349761956,,,en,,0,1,0,https://x.com/undefined/status/2034808952349761956,2019297241685454848,
2033825835157745979,Fri Mar 20 01:46:52 +0000 2026,0,@BabaDClint Blue flower dress was awesome,2034808864965538237,,BabaDClint,en,,0,0,0,https://x.com/undefined/status/2034808864965538237,1752170567023644672,
2034708222180032620,Fri Mar 20 01:46:52 +0000 2026,0,@BestinDogs The mighty Cassis. She was nails and loyal. Looking like a blue crayon to keep her old bones warm. https://t.co/Grp9AEDW92,2034808864462270682,https://pbs.twimg.com/media/HD0X4JhXwAAgOgM.jpg,BestinDogs,en,,0,0,0,https://x.com/undefined/status/2034808864462270682,44122667,
2034786779249647844,Fri Mar 20 01:46:52 +0000 2026,0,@SpawnYaardReply Blue Prince seems like a really awesome game. https://t.co/O3FYefBl2C,2034808863355216218,https://pbs.twimg.com/media/HD0X4FMboAIHMGQ.jpg,SpawnYaardReply,en,,0,0,0,https://x.com/undefined/status/2034808863355216218,3228411235,
2034730246524555675,Fri Mar 20 01:46:52 +0000 2026,0,@_KimiLive @OptimusGrind__ Then why MFs still votin Blue / disrespecting Indigenous Black men as if they aren t the very pillars of our communities / why MFs don t know bout the 81 books of the Bible just the 66 / and why MFs ain t gone back down south to claim they land? I m so sick and tied of bein ,2034808862604194190,,_KimiLive,en,,0,0,0,https://x.com/undefined/status/2034808862604194190,1863307656246489088,
2034808851518935279,Fri Mar 20 01:46:49 +0000 2026,0, LIVE Showing blue boy the best game show!╰ https://t.co/Eql1PTFuQr # Tags | #Vtuber | #VTuberUprising | #TheFinals https://t.co/zYWyCsBzpO,2034808851518935279,https://pbs.twimg.com/media/HD0XsErboAQn00f.jpg,,en,,0,0,0,https://x.com/undefined/status/2034808851518935279,1238180837683687424,
2034808851447394549,Fri Mar 20 01:46:49 +0000 2026,0,Once upon a time at 2:27 PM there was a stylish white poodle and a gentle blue brontosaurus happily hanging out together. Then 42 minutes ago a hungry green T-Rex crashed the party. Twenty-seven minutes ago a grumpy gray rhino wandered in too and now the whole crew was,2034808851447394549,,,en,,0,0,0,https://x.com/undefined/status/2034808851447394549,1897679152972451840,
2034789762070908991,Fri Mar 20 01:46:49 +0000 2026,0,@sk1llzfps @AniTVOfficial No cuz it s never redoing the whole story we re lucky if they go past east blue,2034808849547337734,,sk1llzfps,en,,0,0,0,https://x.com/undefined/status/2034808849547337734,1771744915262754816,
2034808846854578632,Fri Mar 20 01:46:48 +0000 2026,3,THE Columbus Blue Jackets are HOT!! I want to see the Columbus sports media leading off the newscasts with our PRO hockey team that's getting into the Stanley Cup Playoffs! What an incredible time this is to grow the 5th Line! #CBJ https://t.co/4PblprhtMF,2034808846854578632,https://pbs.twimg.com/tweet_video_thumb/HD0X3BHW0AA4gdY.jpg,,en,,0,0,1,https://x.com/undefined/status/2034808846854578632,1025976551060512769,
2034808844275392907,Fri Mar 20 01:46:48 +0000 2026,1,breaking news urgent now and beyond future! save our education action now! save our healthcare of abortion retirement age healthcare healthcare! save our supreme court blue wave Party! @ Overturned citizen united - healthcare act other etc. https://t.co/E07oTZldMr https://t.co/sSufdsIkRU,2034808844275392907,https://pbs.twimg.com/media/HD0XlHTboAQ4l21.jpg,,en,,0,0,1,https://x.com/undefined/status/2034808844275392907,1421597985046032386,
2034808827183534245,Fri Mar 20 01:46:43 +0000 2026,1,Blue is saying ILY to Taylor. #911Nashville,2034808827183534245,,,en,,0,0,0,https://x.com/undefined/status/2034808827183534245,1057291589788135425,
2034418964952977690,Fri Mar 20 01:46:43 +0000 2026,0,@olympiclasso Then without any discernible buildup or traditional energy signature he recognized the entity thrust its hands forward. A sphere of violent blue light bloomed in its grip then expanded layering upon itself into a massive wave of destruction; ,2034808824570216866,,Tectknowledge,en,,0,1,0,https://x.com/undefined/status/2034808824570216866,468186482,
2034803141678338377,Fri Mar 20 01:46:42 +0000 2026,0,@Twopointoh14 @TheCalvinCooli1 I can't say that it is or isn't. I like Texas Roadhouse but that's not why you go to Ruth's Chris. Before you get off on a tangent understand that being in a steakhouse isn't exactly a thing with the blue half man crowd anyway.,2034808819369263150,,Twopointoh14,en,,0,0,0,https://x.com/undefined/status/2034808819369263150,1743444214250147840,
