conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
2046761224256291000,Wed Apr 22 03:18:41 +0000 2026,0,@harryjsisson @BrilynHollyhand We will finish it to. If every blue and red state gerrymanders Republicans gain like 30 seats Good luck buddy,2046790767776084097,,harryjsisson,en,,0,0,0,https://x.com/undefined/status/2046790767776084097,1975976663864287232,
2046790751028191641,Wed Apr 22 03:18:37 +0000 2026,0,Blue Magic Babeyyyyy https://t.co/jyMDzt0Q87,2046790751028191641,,,en,,0,0,0,https://x.com/undefined/status/2046790751028191641,1490442817776271364,
2046380283985903814,Wed Apr 22 03:18:37 +0000 2026,0,@__Moonroses__ GoofyiestBisket(pretend its blue) im WHAT??? NOOOO!!!!! IM BEING SUNKEN!!!!!,2046790750130635242,,__Moonroses__,en,,0,0,0,https://x.com/undefined/status/2046790750130635242,1881827215572418560,
2046580647377137665,Wed Apr 22 03:18:36 +0000 2026,0,@khanumarfa Are blue and black tents are women empowerment?,2046790747752640602,,khanumarfa,en,,0,0,0,https://x.com/undefined/status/2046790747752640602,1728615065941680128,
2046790747702153224,Wed Apr 22 03:18:36 +0000 2026,0,Magical Mystery Tour is a great album and Blue Jay Way is a great song!,2046790747702153224,,,en,,0,0,0,https://x.com/undefined/status/2046790747702153224,1522630403806408711,
2046790228480766256,Wed Apr 22 03:18:36 +0000 2026,0,im.... almost tempted to buy the grey version too..... idk if i wanna get long or short though. i have the long version of the blue dress. :thinking:,2046790746473218446,,tokohaanjou,en,,0,0,0,https://x.com/undefined/status/2046790746473218446,787414329624637441,
2046581059953844398,Wed Apr 22 03:18:35 +0000 2026,0,@Mr_LooseyGoosey @SenateGOP What s the process for verifying your idiocy to earn your blue check? Is it time consuming?,2046790743604293786,,Mr_LooseyGoosey,en,,0,0,0,https://x.com/undefined/status/2046790743604293786,1182085171186675713,
2046743928246857796,Wed Apr 22 03:18:34 +0000 2026,0,@caden3123 @ChicagosLoneCon I don t really believe this their current rut is an anomaly caused by Trump being deeply hated here and the GOP completely botching 2025. It will probably revert to blue-leaning but competitive in the future. Their main challenge is demographics but they will adapt,2046790741008044241,,caden3123,en,,0,0,0,https://x.com/undefined/status/2046790741008044241,1641463316538183680,
2046790737753145657,Wed Apr 22 03:18:34 +0000 2026,0,I love to fly. It's just you're alone there's peace and quiet nothing around you but clear blue sky. No one to hassle you. No one to tell you where to go or what to do. The only bad part about flying is having to come back down to the fuckin' world. -streetwise,2046790737753145657,,,en,,0,0,0,https://x.com/undefined/status/2046790737753145657,898415379663343616,
2046790737677963430,Wed Apr 22 03:18:34 +0000 2026,0,昨日の三ノ輪・Blue Velvetでの「ムードクラリネットの夜」にお越しの皆さま、どうもありがとうございました！ ムードたっぷりのお店でのびのびやらせていただきました！亜希さんありがとうございました！,2046790737677963430,,,ja,,0,0,0,https://x.com/undefined/status/2046790737677963430,118764951,
2046783050491613607,Wed Apr 22 03:18:32 +0000 2026,0,@LibertyFrLibles we can only hope so :(!! getting more blue means he loses power!! hopefully!,2046790731994431967,,LibertyFrLibles,en,,0,0,0,https://x.com/undefined/status/2046790731994431967,1956444213899411456,
2046723018119069779,Wed Apr 22 03:18:29 +0000 2026,0,@horrormuseum It depends on the title. I just bought the blu ray of Batman 89 because I made the MISTAKE of buying the 4K UHD disc of it which is technically sharper but they restored it to a version that never existed where everything is teal or blue. Joker looks like a Smurf.,2046790718782316837,,horrormuseum,en,,0,0,0,https://x.com/undefined/status/2046790718782316837,2190955669,
2046475052749635879,Wed Apr 22 03:18:26 +0000 2026,0,@troutblaster Sinclair x demian would be smth like Blue Marker,2046790707311260078,,troutblaster,en,,0,0,0,https://x.com/undefined/status/2046790707311260078,1974583100324925440,
2046790695566946636,Wed Apr 22 03:18:24 +0000 2026,0,Blue Line: the trip scheduled to depart Baypointe Station at 8:08 PM is delayed (11 min). Details at https://t.co/kKwBqf3xZZ,2046790695566946636,,,en,,0,0,0,https://x.com/undefined/status/2046790695566946636,2233556436,
2046144243559784819,Wed Apr 22 03:18:23 +0000 2026,0,@GigoloCatalan @PsyGuy007 Le blue oyster bar a bien changé,2046790694530895928,,GigoloCatalan,fr,,0,0,0,https://x.com/undefined/status/2046790694530895928,741012422,
2046762327148478738,Wed Apr 22 03:18:23 +0000 2026,0,@cavserss it s also blatant military propaganda too like lets think about what a tall blond white blue eyed u.s.american navy seal in the 2010s would be doing please ️️ murdering people that s correct,2046790691351658523,,cavserss,en,,0,0,0,https://x.com/undefined/status/2046790691351658523,1264731426060189698,
2046790691117035655,Wed Apr 22 03:18:22 +0000 2026,0,ohno? ⎐كُود⎐⎐تُيموُ⎐ ⊵TEM73⊴ ▬المطار▬ ⊵ARA80⊴ ⎐ستايلي⎐ ⎐WM⊴ ⎐كؤِبُون⎐Light Blue ^^ ⎐خـِصم⎐wN9z9sQzjGjo https://t.co/SP0GUw1L3N,2046790691117035655,https://pbs.twimg.com/media/HGepR4fboAAOp8k.jpg,,und,,0,0,0,https://x.com/undefined/status/2046790691117035655,569817895,
2046790687480320301,Wed Apr 22 03:18:22 +0000 2026,0,@RyanBingham estrena el video de Blue Skies con la colaboración de The Texas Gentlemen. El artista country presentó un nuevo adelanto de su próximo álbum en una pieza audiovisual que integra el cine de Jeff Nichols. https://t.co/A0JqdVCJMy #RyanBingham https://t.co/cWpI0czuFl,2046790687480320301,https://pbs.twimg.com/media/HGepQ5fW0AAQGyp.jpg,,es,,0,0,0,https://x.com/undefined/status/2046790687480320301,59857878,
2046759201947398519,Wed Apr 22 03:18:20 +0000 2026,0,@_Revan38_ @TristanSnell Happens all the time. Florida Virginia Arizona California hell Rhode Island today with their republican governor. So when Texas turns blue will that be the next switch?,2046790679142027611,,_Revan38_,en,,0,0,0,https://x.com/undefined/status/2046790679142027611,1672217040961306624,
2046790678928388195,Wed Apr 22 03:18:20 +0000 2026,0,All blue check acc is inherently ragebaiting IDC I'm not gonna waste my time trying to change their mind (that is if they have),2046790678928388195,,,en,,0,0,0,https://x.com/undefined/status/2046790678928388195,1192749147943686144,
2046363596913774681,Wed Apr 22 03:18:19 +0000 2026,0,@MaximusPaeonia @Old_SchoolEddie There was a planned photo op. The same kind that takes place with a new administration. Melania s blue Tiffany bix was not part of the photo. Mrs. Obama handed it off to an aide so the picture could be taken. Haven t you ever set something aside for a specific photo?,2046790676424097907,,MaximusPaeonia,en,,0,0,0,https://x.com/undefined/status/2046790676424097907,3259548415,
2046790673072816207,Wed Apr 22 03:18:18 +0000 2026,0,Virginia is now a true blue state. Hope y'all enjoy what y'all did. You deserve everything that's coming. Damn state is full of liberals. Especially one I know of. Oh well good thing I live in an American state.,2046790673072816207,,,en,,0,0,0,https://x.com/undefined/status/2046790673072816207,1980111339621142529,
2046772241619190070,Wed Apr 22 03:18:16 +0000 2026,0,@YuNKiimia0 think of it like paper strips when everything goes up before tying it s all in the same direction but once it bends down they switch spots the side chunks connect towards the front roots and the strands are from the back roots the middle part is the start of the blue strip https://t.co/rsfQ2ZCLgL,2046790665019797596,https://pbs.twimg.com/media/HGepQzlWQAAqw5p.jpg,YuNKiimia0,en,,0,0,0,https://x.com/undefined/status/2046790665019797596,1908027695130152960,
2046790648448348279,Wed Apr 22 03:18:12 +0000 2026,0,GREENGREEN SPOILER 1) Wassup 2) ACAI 3) TNT 4) Blue Lips https://t.co/6YXfeOnFU7,2046790648448348279,https://pbs.twimg.com/amplify_video_thumb/2046790568936980480/img/aDQD3Nqb548DQgHU.jpg,,en,,0,0,0,https://x.com/undefined/status/2046790648448348279,1954868072944439296,
2046790646682234954,Wed Apr 22 03:18:12 +0000 2026,0,Yes! Going blue! @Morning_Joe @maddow @HouseDemocrats @SenateDems @TimesFreePress,2046790646682234954,,,en,,0,0,0,https://x.com/undefined/status/2046790646682234954,1618092014507102208,
2046790626587586584,Wed Apr 22 03:18:07 +0000 2026,0,pronto? ⎐كُود⎐⎐نون⎐ ⊵NKW⊴ ⎐وايتس▬صيدليات▬ويت⎐ ⎐TT9⎐ ▬صيدلية▬النهدي⎐ ⎐NJ5Q⎐ ⎐كؤِبُون⎐Dust Blue ^^ ⎐خـِصم⎐gsHbSgfbLHCY https://t.co/nONSYtjq2d,2046790626587586584,https://pbs.twimg.com/media/HGepOLIbkAAYQA_.jpg,,und,,0,0,0,https://x.com/undefined/status/2046790626587586584,471884253,
2046786280084910135,Wed Apr 22 03:18:07 +0000 2026,0,@samclaassen @micsolana Republicans in congress and blue state governors spent months warning Abbot and Trump that mid decade redistricting was a bad idea specifically for this reason. Texas didn t even have an election and Abbott did it anyway. I don t like this but everyone knew this would happen.,2046790624939216922,,samclaassen,en,,0,0,0,https://x.com/undefined/status/2046790624939216922,1862978976928669696,
2046765117363368428,Wed Apr 22 03:18:05 +0000 2026,0,@masturdebater8 @politic_clarity @real8BuckChuck @Cernovich This will come back to bite the dumbocrats. There are a lot more red states than blue. Maybe they should start gerrymandering.,2046790620014919904,,masturdebater8,en,,0,0,0,https://x.com/undefined/status/2046790620014919904,1602472324724391938,
2046582887902785632,Wed Apr 22 03:18:05 +0000 2026,0,@Anna_xb2 Yogi Smokey Baloo Bear in the Big Blue House Little Bear Need more?,2046790616982667460,,Anna_xb2,en,,0,0,0,https://x.com/undefined/status/2046790616982667460,955976187603537920,
2046568130085040152,Wed Apr 22 03:18:03 +0000 2026,0,@otokyo__ Blue Mirinda,2046790609281732750,,otokyo__,in,,0,0,0,https://x.com/undefined/status/2046790609281732750,1508320642587897857,
2046790609269305513,Wed Apr 22 03:18:03 +0000 2026,0,Yankees fans really call the Blue Jays lucky LOL. Everything 100mph plus has been an out.,2046790609269305513,,,en,,0,0,0,https://x.com/undefined/status/2046790609269305513,79110213,
2046761311673967067,Wed Apr 22 03:18:03 +0000 2026,0,@Kelble @plathiandc Ok now do republican states and blue seats. It s the same fucking thing idiot,2046790608602243350,,Kelble,en,,0,0,0,https://x.com/undefined/status/2046790608602243350,1177750611015733248,
2046711433782514069,Wed Apr 22 03:18:03 +0000 2026,0,@AbuIsha10117372 @DHSgov that d be CA actually another blue state subsidizing failing red states v sad! this account should post pics of low tier public ed texas and flunking healthcare access florida instead of trying to leech off images of a thriving blue city that hates their guts,2046790607553589721,,AbuIsha10117372,en,,0,0,0,https://x.com/undefined/status/2046790607553589721,1876435771617615872,
2046284974614032734,Wed Apr 22 03:17:55 +0000 2026,1,@thenaimark @Cosby @thisguy467854 @CrappyFumes @wrestlingbubble America - no matter who the president is - is going to bring the genocide over here and carry it out on dissenters. It's not red vs. blue it's not about Trump. It's us vs. them.,2046790573940765069,,thenaimark,en,,0,0,0,https://x.com/undefined/status/2046790573940765069,867666503486902272,
2046760303128641789,Wed Apr 22 03:17:54 +0000 2026,0,@Tectone @NicholasLight They blue screen when they realize you don't care what they say. Their power evaporates when you don't cower in fear of their ist and ism slurs.,2046790570845036606,,Tectone,en,,0,0,0,https://x.com/undefined/status/2046790570845036606,1830320504743301120,
2046700262547501145,Wed Apr 22 03:17:52 +0000 2026,0,@MassieforKY Is Monty Fritts on your Liberty radar? Marsha Blackburn and John Rose are refusing to debate or show at events. Tennesseans are due the explanation from both of them why they refuse to talk to the average blue collar man.,2046790564381618223,,MassieforKY,en,,0,0,0,https://x.com/undefined/status/2046790564381618223,1765046249013821440,
2046781479993425959,Wed Apr 22 03:17:51 +0000 2026,0,@GarbageHuman24 the Blue Train in SA from Jo-burg to Cape was an exceptional advancement of civilization and luxury...oh wait.... https://t.co/lUWxUdpCFp,2046790560430928059,https://pbs.twimg.com/media/HGeon0tb0AAKoxG.png,GarbageHuman24,en,,0,0,0,https://x.com/undefined/status/2046790560430928059,1274790617659236354,
2046790552566337855,Wed Apr 22 03:17:49 +0000 2026,0,I buy stocks of blue chips only &amp; I move on whether it is bullish or bearish. No panic. No fear.,2046790552566337855,,,en,,0,0,0,https://x.com/undefined/status/2046790552566337855,785375818637799424,
2046759196428042508,Wed Apr 22 03:17:48 +0000 2026,0,@jonfavs Nah now it s time for every red state to cross out all blue districts for good,2046790546027327687,,jonfavs,en,,0,0,0,https://x.com/undefined/status/2046790546027327687,1984269224102268928,
2046790541661057534,Wed Apr 22 03:17:47 +0000 2026,0,#onsale Teal Cobalt Blue Glass Ripple Beehive Wine Glasses Set of 4 https://t.co/jDvU4aZF8y via @Etsy,2046790541661057534,,,en,,0,0,0,https://x.com/undefined/status/2046790541661057534,382735881,
2046763832102760924,Wed Apr 22 03:17:46 +0000 2026,0,@RichMiiii @girlpowertbh It was already blue but thats not enough for the left. They only care about power.,2046790538062438863,,RichMiiii,en,,0,0,0,https://x.com/undefined/status/2046790538062438863,2334784864,
2046790530550349919,Wed Apr 22 03:17:46 +0000 2026,0, Then the oceans paused and looked at Ethiopia. Landlocked 🇪🇹 it waited for a kiss that never came. So it said Let me borrow a shoreline just a little touch of blue. But Somalia smiled and replied: The ocean doesn t do rentals. 🇸🇴 Next https://t.co/CF8MvFKCLb,2046790536787280242,https://pbs.twimg.com/media/HGelhL_WQAIOLVv.jpg,MogadishuPortSO,en,,0,1,0,https://x.com/undefined/status/2046790536787280242,1977185640052563968,
2046790532761067923,Wed Apr 22 03:17:45 +0000 2026,0,wala ako makita talagang feedback sa menokin huhuhu gusto ko bilhin yung blue ,2046790532761067923,,,tl,,0,0,0,https://x.com/undefined/status/2046790532761067923,1272000252124360704,
2046790532198748270,Wed Apr 22 03:17:45 +0000 2026,1,Republicans stormed the polls. They simply didn t have the numbers with Fairfax County and the mail in vote. VA is a blue state and can vote to disenfranchise its conservatives with a slight majority. This had nothing to do with Trump or sitting out.,2046790532198748270,,,en,,0,0,0,https://x.com/undefined/status/2046790532198748270,881287076502753281,
2046582887902785632,Wed Apr 22 03:17:43 +0000 2026,0,@Anna_xb2 Blue,2046790524254974230,,Anna_xb2,en,,0,0,0,https://x.com/undefined/status/2046790524254974230,1812377776336314368,
2046718207419900197,Wed Apr 22 03:17:43 +0000 2026,0,@john322226 Nobody want to connect with non blue tick people,2046790523667521780,,john322226,en,,0,0,0,https://x.com/undefined/status/2046790523667521780,2043705872019304448,
2046790521323172347,Wed Apr 22 03:17:42 +0000 2026,0,yup? ⎐كُود⎐⎐نون⎐ ⊵KW44⊴ ⎐دكتور▬نيوترشن▬ ⎐M80⎐ ⎐مجوهرات▬داماس▬damas⎐ ⎐GOLD1⎐ ⎐كؤِبُون⎐Classic Blue ^^^ ⎐خـِصم⎐23d61KwZsHdr https://t.co/7HKPhpvdKt,2046790521323172347,https://pbs.twimg.com/media/HGepH-paAAAOYxE.jpg,,und,,0,0,0,https://x.com/undefined/status/2046790521323172347,906529195,
2046790519662284900,Wed Apr 22 03:17:42 +0000 2026,0,Acids are chemical compounds that in water solution have a sharp taste a corrosive action on metals and the ability to turn certain blue vegetable dyes red 闵行,2046790519662284900,,,en,,0,0,0,https://x.com/undefined/status/2046790519662284900,2034365569231880192,
2046680329889423851,Wed Apr 22 03:17:41 +0000 2026,0,@PoliticoKen @Luka6134 @daviddunn177 Way to miss the point dickwad. You spend all your time on twitter sucking trumps cock with a blue checkmark and 150 followers. Fucking reflect on your life.,2046790516163871122,,PoliticoKen,en,,0,0,0,https://x.com/undefined/status/2046790516163871122,1552747212182065152,
2046790511298564483,Wed Apr 22 03:17:40 +0000 2026,0,Republicans are Red Democrats are Blue Neither one gives a Fuck about You Be Independent,2046790511298564483,,,en,,0,0,0,https://x.com/undefined/status/2046790511298564483,89250722,
