conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
2030503883341275524,Sun Mar 08 04:40:52 +0000 2026,0,프로필 화면 + 구독 상태 캡처 첨부했어요! 빨리 알려주시면 감사하겠습니다~ #XPremium #BlueCheckmark #Verification,2030503998634295663,,11223344alz,ko,,0,1,0,https://x.com/undefined/status/2030503998634295663,1694256263860011008,
2030279144635056354,Sat Mar 07 13:47:23 +0000 2026,0,Seriously what s the point of #bluecheckmark if no one sees my posts.,2030279144635056354,,,en,,0,1,0,https://x.com/undefined/status/2030279144635056354,1952399813254782976,
2028200782835921111,Sun Mar 01 20:08:43 +0000 2026,2,I now have a blue check mark! #bluecheckmark #XPremium,2028200782835921111,,,en,,0,0,0,https://x.com/undefined/status/2028200782835921111,1394779033158574083,
2027859625224102380,Sat Feb 28 22:06:15 +0000 2026,2,@xtakip44 I permanently follow accounts that have a #bluecheckmark #Mavitikli Kalıcı GT ,2027867973076062613,,xtakip44,en,,0,0,0,https://x.com/undefined/status/2027867973076062613,2020270941809352704,
2027561691962024210,Sat Feb 28 01:49:12 +0000 2026,0,I d tweet I m being ignored bypassed and uncirculated without a #BlueCheckmark but with Elon s twitter it s irony. #ElonWonTrumpElection #ElonsAlgorithms,2027561691962024210,,,en,,0,0,0,https://x.com/undefined/status/2027561691962024210,334765767,
2027156769709949415,Thu Feb 26 23:00:11 +0000 2026,0,#lewispaite #bluecheckmark https://t.co/V50TGTnpD2,2027156769709949415,https://pbs.twimg.com/media/HCHoVnyXQAAYAMw.jpg,,qme,,0,0,0,https://x.com/undefined/status/2027156769709949415,1214988220427096065,
2026998772505661946,Thu Feb 26 12:32:21 +0000 2026,13,So my blue check mark came through . Now all I need is more followers #AlessandraLexii #bluecheckmark #swimsuitmodel #beachvibe https://t.co/a8jokrzqnB,2026998772505661946,https://pbs.twimg.com/ext_tw_video_thumb/2026998729103069184/pu/img/pPr5ojfrD2HsCGsi.jpg,,en,,0,7,1,https://x.com/undefined/status/2026998772505661946,2024231758632538112,
2026483017682706758,Wed Feb 25 02:22:56 +0000 2026,0,I have given up paying for the #bluecheckmark as I never received traction now being a normal person will be just that normal no paywall no payments. #free #equals #seen,2026483017682706758,,,en,,0,0,0,https://x.com/undefined/status/2026483017682706758,1799911330268205056,
2025926144252408145,Mon Feb 23 13:30:07 +0000 2026,0,Where TF is my #BlueCheckMark? @X,2025926144252408145,,,en,,0,0,0,https://x.com/undefined/status/2025926144252408145,3887148930,
2023516920973316389,Tue Feb 17 02:18:05 +0000 2026,0,@SpencerHakimian Hey @x; if the #CommunityNotes on this post is correct please suspend Spencer's #BlueCheckmark. Please and thank you.,2023582697105272912,,SpencerHakimian,en,,0,0,0,https://x.com/undefined/status/2023582697105272912,29399148,
2022983148406235294,Sun Feb 15 10:35:42 +0000 2026,1,Lagi nyari sesama pengguna centang biru or non buat saling dukung dan bangun koneksi. Drop handle kalian di bawah! Auto-follow back untuk semuanya. yuk bisa yuk biar pada gajian di next payout (foto hanya pemanis) #BlueCheckmark #XPremium #Cuan #Monetisasi https://t.co/ygVJLeITNG,2022983148406235294,https://pbs.twimg.com/media/HBMUcfUboAAmSBE.jpg,,in,,0,0,1,https://x.com/undefined/status/2022983148406235294,426467958,
2022731434327478491,Sat Feb 14 17:55:29 +0000 2026,34,I need 76 verified followers still omg FOLLOW ME #verifiedmoots #bluecheckmark #twitterblue,2022731434327478491,,,en,,1,7,0,https://x.com/undefined/status/2022731434327478491,1896347454624399360,
2012144905729221103,Tue Feb 10 20:03:38 +0000 2026,0,@grok @MAGANEWSShapiro @peterthiel23 @elonmusk Take Out Doesn't Always @grok X Doesn't ! Require Full IDVerification Therefore It Is A USELESS Feature. #BlueCheckmark Does Not Mean Anything Is SECURE &amp; Should NEVER Be Assumed To Mean That #AccountNames With A Checkmark Is That Person&amp;Know #BOTsNUMBEREdACCtFAKE TOO. Done!,2021314134227243086,,grok,en,,0,1,0,https://x.com/undefined/status/2021314134227243086,433675700,
2028200782835921111,Sun Mar 01 20:08:43 +0000 2026,2,I now have a blue check mark! #bluecheckmark #XPremium,2028200782835921111,,,en,,0,0,0,https://x.com/undefined/status/2028200782835921111,1394779033158574083,
2027859625224102380,Sat Feb 28 22:06:15 +0000 2026,2,@xtakip44 I permanently follow accounts that have a #bluecheckmark #Mavitikli Kalıcı GT ,2027867973076062613,,xtakip44,en,,0,0,0,https://x.com/undefined/status/2027867973076062613,2020270941809352704,
2027561691962024210,Sat Feb 28 01:49:12 +0000 2026,0,I d tweet I m being ignored bypassed and uncirculated without a #BlueCheckmark but with Elon s twitter it s irony. #ElonWonTrumpElection #ElonsAlgorithms,2027561691962024210,,,en,,0,0,0,https://x.com/undefined/status/2027561691962024210,334765767,
