conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
2046042894969037036,Mon Apr 20 10:18:29 +0000 2026,0,@smartmoneyfi Blue on Blues asap,2046171637322539456,,smartmoneyfi,en,,0,0,0,https://x.com/undefined/status/2046171637322539456,1568547746017120264,
2046171636307743170,Mon Apr 20 10:18:28 +0000 2026,0,wanting to dye my hair again but i changed my mind on what color I wanted to do.. i wanted blue instead of red,2046171636307743170,,,en,,0,1,0,https://x.com/undefined/status/2046171636307743170,2034246927878180864,
2046011861221425188,Mon Apr 20 10:18:26 +0000 2026,0,@dannarebb Blue Jays are the Guidos of the bird world. I send lead warnings when they show up,2046171627268841519,,dannarebb,en,,0,0,0,https://x.com/undefined/status/2046171627268841519,1441841020581203973,
2045936225198956559,Mon Apr 20 10:18:16 +0000 2026,0,@elonmusk @mattvanswol I don't donate to any charities. You can't trust them. However if a fallen blue officer's family is in need I always donate.,2046171583677338054,,elonmusk,en,,0,0,0,https://x.com/undefined/status/2046171583677338054,2835628701,
2046171583660638477,Mon Apr 20 10:18:16 +0000 2026,0,my favorite color is dark blue he literally did this for me,2046171583660638477,,,en,,0,0,0,https://x.com/undefined/status/2046171583660638477,1728921975400140800,
2046161331410133439,Mon Apr 20 10:18:15 +0000 2026,1,@Lord_Talbot64 He'll turn blue and choke before he owns up....we all know that.... Whatever laws and lies he finds to elaborate on his goose is almost cooked...,2046171582335156665,,Lord_Talbot64,en,,0,1,0,https://x.com/undefined/status/2046171582335156665,731602565662687232,
2046168415858016328,Mon Apr 20 10:18:15 +0000 2026,0,@vicdahustula thank you vic winning this would guarantee me a blue tick CS6bVfoB8z1ESfSBPD3cvHUk1735Uoa7ufYhfT224voe https://t.co/YWarsdXYaS,2046171580053528809,https://pbs.twimg.com/media/HGV2MvhW0AAmDtf.jpg,vicdahustula,en,,0,0,0,https://x.com/undefined/status/2046171580053528809,1923156611998109696,
2046171576530571495,Mon Apr 20 10:18:14 +0000 2026,0,↩◾179. The sky is a deep blue. 郑州太原◼沈阳贵阳 长沙到南昌我养你啊！无锡 生活学习也许并不完美，兰州 但总有一束光，不是来自约炮，长春 西安 而是学生弟子心外 围中那份不愿看向观世界门上妥协的温柔@kazu29670013 舟山徐州温州天津 https://t.co/UktvY4TeRS,2046171576530571495,https://pbs.twimg.com/media/HGV2NBuaUAAuxYy.jpg,,zh,,0,2,0,https://x.com/undefined/status/2046171576530571495,2037432803692838912,
2046055163400495379,Mon Apr 20 10:18:12 +0000 2026,0,@davidslosttt And what's the plan if 2032 doesn't look like a good year for Dems and their incumbent senator from Michigan is an underperformer who needs blue waves to win?,2046171567499915529,,davidslosttt,en,,0,0,0,https://x.com/undefined/status/2046171567499915529,1520162037980086274,
2046171563356234072,Mon Apr 20 10:18:11 +0000 2026,0,The tone of the headline displays a helpless and cowardly frustration that with all their combined propaganda machine which includes most of the MSM they have been beaten black and blue at their own game by a small team at Explosive Media in Iran.,2046171563356234072,,,en,,0,0,0,https://x.com/undefined/status/2046171563356234072,1472106186606452737,
